Peak Method: Poly Fit
File Time(Hrs) PeakHeight_E1_30Hz PeakHeight_E1_100Hz Norm_E1_30Hz Norm_E1_100Hz NormalizedRatio_E1 KDM_E1
141 0.0 0.11865068854967831 0.26237441203738854 0.5163714932151083 0.6877859394259369 1.331959545527083 1.2847043776242282
142 0.0 0.11835241054359358 0.2593576337540071 0.5150733780395633 0.6798777837884902 1.3199629660072785 1.275834546236696
143 0.0 0.11781889254962152 0.2569289716852836 0.512751491107663 0.6735113107413887 1.3135238461938878 1.2710357593328325
144 0.0 0.11860306259040954 0.2539758772099958 0.5161642235565499 0.6657700952694702 1.2898416141321924 1.253154290098826
145 0.0 0.1170109821287042 0.2562678155163667 0.5092354397848049 0.6717781618675535 1.3191897291190822 1.27525969532499
146 0.0 0.11511509065348946 0.2609286512529252 0.5009844610168179 0.6839960350232713 1.3653038931287527 1.308885377637915
147 0.0 0.11674578028032556 0.2554270708737931 0.5080812730781081 0.6695742413734795 1.3178486924286714 1.27426181309154
148 0.0 0.1169257885630941 0.2523423620637004 0.5088646747330033 0.6614880132602643 1.2999291287164727 1.2608159746938419
149 0.0 0.11660434417717624 0.25694333760293375 0.5074657387506595 0.6735489694295588 1.3272796920000611 1.2812551436125816
150 0.0 0.11731912767208996 0.24412514041432587 0.5105764987901141 0.6399474618486394 1.2533821344403604 1.2248905150774965
151 0.0 0.11552730271796463 0.2453898133826442 0.502778420764175 0.6432626642680638 1.2794158175889216 1.2451644104887163
152 0.0 0.11577831659815274 0.23900709108829687 0.5038708409912703 0.6265310530746407 1.2434358214538863 1.2170205353109897
153 0.0 0.1150332722991152 0.2425279345038689 0.5006283849894718 0.635760560545841 1.2699251173287167 1.2378273320719662
154 0.0 0.11534720333838777 0.24338192837376482 0.5019946226531318 0.6379992124460372 1.270928379818287 1.238605833830802
155 0.0 0.11543071121559478 0.24152735937559555 0.5023580515364842 0.633137661844623 1.2603314705679418 1.230348047583065
